TotalDistance,TotalActiveMinutes,Calories
3.2733324726553086,197.68913736746273,1496
3.2733324726553086,197.68913736746273,1496
3.2733324726553086,197.68913736746273,1496
3.2733324726553086,197.68913736746273,1496
2.9195037884730066,190.8944006594508,1383
2.8099108331953033,188.7898361923675,1348
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
2.8067796059016548,188.72970577902225,1347
0.6712825916332519,147.7207638775698,665
